Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Employment-sector,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
643c5db04b5a735475e6d6b2,5c8fa199208071000183d490,APPROVED,2023-04-16T20:42:29.324000Z,2023-04-16T20:44:09.189000Z,2023-04-16T20:44:09.600000,2023-04-16T20:44:09.522764Z,100,CE3DWF28,1081,Medicine,58,Female,White,United States,United States,United States,English,No,Full-Time
643c5dc9de36388f533842c6,60fdcf628a0e144768233844,APPROVED,2023-04-16T20:42:51.489000Z,2023-04-16T20:43:57.552000Z,2023-04-16T20:43:58.064000,2023-04-16T20:43:57.980030Z,67,CE3DWF28,509,Medicine,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643c5e0560f49f7eb0f452aa,637e3162e2d6b621d9a15f4b,APPROVED,2023-04-16T20:44:01.731000Z,2023-04-16T20:53:07.694000Z,2023-04-16T20:53:08.219000,2023-04-16T20:53:08.147710Z,546,CE3DWF28,885,Medicine,36,Male,Black,Nigeria,United States,United States,Other,No,Full-Time
643c5ebbfeb9fb2805955856,60ff781e58ea8d5e16e4cbbe,APPROVED,2023-04-16T20:47:12.485000Z,2023-04-16T20:48:22.113000Z,2023-04-16T20:48:22.607000,2023-04-16T20:48:22.524088Z,70,CE3DWF28,310,Medicine,25,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643c5f6453d987afe50a2f00,600082b19be45e126a2f2b89,APPROVED,2023-04-16T20:49:44.432000Z,2023-04-16T20:51:23.103000Z,2023-04-16T20:51:23.897000,2023-04-16T20:51:23.806442Z,99,CE3DWF28,937,Medicine,36,Male,Asian,United States,United States,United States,English,No,Full-Time
643c5f8b0499cb035d672cd9,60b8198defba8da1d95a93b8,APPROVED,2023-04-16T20:50:19.433000Z,2023-04-16T20:51:13.221000Z,2023-04-16T20:51:13.671000,2023-04-16T20:51:13.595357Z,54,CE3DWF28,3813,Medicine,34,Male,White,United States,United States,United States,English,No,Full-Time
643c5f9886f9b915de60e46e,5e46f51bc3298c1bf813a984,APPROVED,2023-04-16T20:50:35.460000Z,2023-04-16T20:51:21.837000Z,2023-04-16T20:51:22.321000,2023-04-16T20:51:22.251860Z,47,CE3DWF28,2145,Medicine,25,Male,Asian,United States,United States,United States,English,Yes,Part-Time
643c5fab128eb5bb617973f0,5efc05581098391c8afbb9bb,APPROVED,2023-04-16T20:50:53.408000Z,2023-04-16T20:52:26.834000Z,2023-04-16T20:52:27.288000,2023-04-16T20:52:27.219745Z,94,CE3DWF28,142,Medicine,35,Male,Asian,United States,United States,United States,English,No,Full-Time
643c5fd4f54c93d35370c7bf,63a9e5cb1dd0a02fffe7b8b4,APPROVED,2023-04-16T20:51:41.718000Z,2023-04-16T20:53:46.900000Z,2023-04-16T20:53:47.339000,2023-04-16T20:53:47.267801Z,126,CE3DWF28,321,Medicine,55,Female,White,United States,United States,United States,English,No,Full-Time
643c5fe8b17bb7dc69d9767f,642d964d8bab7323494e3570,APPROVED,2023-04-16T20:51:59.900000Z,2023-04-16T20:59:06.958000Z,2023-04-16T20:59:07.449000,2023-04-16T20:59:07.365107Z,428,CE3DWF28,94,Medicine,50,Male,Black,United States,United States,United States,English,Yes,Full-Time
643c602c5fb3995a3c8c087a,64013752deebe688cc02ae6d,APPROVED,2023-04-16T20:53:03.577000Z,2023-04-16T20:54:07.516000Z,2023-04-16T20:54:08.074000,2023-04-16T20:54:08.010151Z,64,CE3DWF28,178,Medicine,22,Male,Asian,United States,United States,United States,English,No,Part-Time
643c607915d208e44670c79b,5eb9af967fbf4b0d17bbe946,APPROVED,2023-04-16T20:54:21.593000Z,2023-04-16T20:55:54.403000Z,2023-04-16T20:55:54.863000,2023-04-16T20:55:54.803489Z,93,CE3DWF28,2445,Medicine,32,Female,White,United States,United States,United States,English,No,Full-Time
643c61be2874f14dad141a4f,5f831c425ca1f40800de0cd4,APPROVED,2023-04-16T20:59:45.867000Z,2023-04-16T21:01:45.921000Z,2023-04-16T21:01:46.413000,2023-04-16T21:01:46.341349Z,121,CE3DWF28,623,Medicine,40,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643c61cd309e17c8b320a347,620bdc9ca922fc3f247f6a6f,APPROVED,2023-04-16T21:00:00.388000Z,2023-04-16T21:01:47.010000Z,2023-04-16T21:01:47.597000,2023-04-16T21:01:47.508446Z,107,CE3DWF28,2761,Medicine,26,Female,Black,United States,United States,United States,English,No,Full-Time
643c61ebb2207151850a2f38,60fcc3edae67980c341c74e9,APPROVED,2023-04-16T21:00:32.549000Z,2023-04-16T21:04:47.939000Z,2023-04-16T21:04:48.356000,2023-04-16T21:04:48.284952Z,256,CE3DWF28,291,Medicine,59,Female,White,United States,United States,United States,English,No,Full-Time
643c61f81c216322d77973aa,643b56c128bc9da4d485324e,APPROVED,2023-04-16T21:00:46.922000Z,2023-04-16T21:04:59.576000Z,2023-04-16T21:05:00.192000,2023-04-16T21:05:00.112776Z,253,CE3DWF28,8,Medicine,50,Female,Black,United States,United States,United States,English,No,Full-Time
643c61f8e74e72fa2edc45d4,640618ed4acdff51122e13c4,APPROVED,2023-04-16T21:00:45.425000Z,2023-04-16T21:02:27.347000Z,2023-04-16T21:02:27.862000,2023-04-16T21:02:27.778085Z,102,CE3DWF28,252,Medicine,66,Male,White,United States,United States,United States,English,No,Part-Time
643c621ac5a9b36297992a49,62a74fec726aac54b9e43d75,APPROVED,2023-04-16T21:01:22.996000Z,2023-04-16T21:05:40.026000Z,2023-04-16T21:05:40.460000,2023-04-16T21:05:40.361859Z,258,CE3DWF28,1700,Medicine,64,Male,Mixed,United States,United States,United States,English,No,Full-Time
643c62a23fc61558ea0a2f07,5dea9fb3cb53ca1cda9f6116,APPROVED,2023-04-16T21:03:32.658000Z,2023-04-16T21:06:40.743000Z,2023-04-16T21:06:41.269000,2023-04-16T21:06:41.201843Z,189,CE3DWF28,2289,Medicine,40,Female,White,United States,United States,United States,English,No,Full-Time
643c62ad1975f28e0296d58d,5842fc63bd63a400010f6ae7,APPROVED,2023-04-16T21:03:53.950000Z,2023-04-16T21:06:11.060000Z,2023-04-16T21:06:14.125000,2023-04-16T21:06:14.049550Z,138,CE3DWF28,1557,Medicine,50,Female,White,United States,United States,United States,English,No,Full-Time
643c62e57edc6dd5808b0b28,5b4d31673d01bd0001ec447e,APPROVED,2023-04-16T21:04:44.079000Z,2023-04-16T21:06:44.208000Z,2023-04-16T21:06:46.209000,2023-04-16T21:06:46.139669Z,121,CE3DWF28,4262,Medicine,30,Male,White,United States,United States,United States,English,No,Full-Time
643c631545a385717daa4e6c,5d30eee5e7ca2e001bd4091b,APPROVED,2023-04-16T21:05:29.216000Z,2023-04-16T21:07:19.084000Z,2023-04-16T21:07:19.576000,2023-04-16T21:07:19.503941Z,110,CE3DWF28,3726,Medicine,39,Female,White,United States,United States,United States,English,Yes,Full-Time
643c63911cdc0c929c8c0839,5ba98278d08ab20001c84f2b,APPROVED,2023-04-16T21:07:29.512000Z,2023-04-16T21:08:42.608000Z,2023-04-16T21:08:43.402000,2023-04-16T21:08:43.337523Z,74,CE3DWF28,1012,Medicine,27,Male,Asian,United States,United States,United States,English,No,Full-Time
643c63a7904454e0f396d584,5806e73194364b00011f48e9,APPROVED,2023-04-16T21:07:54.863000Z,2023-04-16T21:08:54.215000Z,2023-04-16T21:08:54.703000,2023-04-16T21:08:54.634196Z,60,CE3DWF28,1356,Medicine,26,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
643c63f5904454e0f396d58f,60394abb2aefd14351543a13,APPROVED,2023-04-16T21:09:13.246000Z,2023-04-16T21:11:36.440000Z,2023-04-16T21:11:36.919000,2023-04-16T21:11:36.839804Z,144,CE3DWF28,2314,Medicine,33,Male,White,United States,United States,United States,English,No,Part-Time
643c6406cc29871c452f28fe,63fde5d117a85c5561fa0c54,APPROVED,2023-04-16T21:09:29.565000Z,2023-04-16T21:11:04.020000Z,2023-04-16T21:11:04.490000,2023-04-16T21:11:04.395968Z,95,CE3DWF28,357,Medicine,46,Female,White,United States,United States,United States,English,No,Part-Time
643c641924e160d9dc60e48a,595bee9282be5500017ad683,APPROVED,2023-04-16T21:09:49.500000Z,2023-04-16T21:11:57.431000Z,2023-04-16T21:11:57.926000,2023-04-16T21:11:57.834315Z,128,CE3DWF28,1130,Medicine,65,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
643c643c73c4371c7451c494,6412796e7e970dbd78e2b491,APPROVED,2023-04-16T21:10:36.203000Z,2023-04-16T21:24:07.140000Z,2023-04-16T21:24:07.584000,2023-04-16T21:24:07.506706Z,811,CE3DWF28,289,Medicine,49,Male,Black,United States,United States,United States,English,Yes,Full-Time
643c6450bfefcc3bc8955865,5f1c72e25a26d503c77bfdc9,APPROVED,2023-04-16T21:11:11.162000Z,2023-04-16T21:14:37.233000Z,2023-04-16T21:14:37.725000,2023-04-16T21:14:37.656382Z,207,CE3DWF28,4549,Medicine,42,Male,White,United States,United States,United States,English,No,Full-Time
643c64e2fdf178453c47890b,5bcc60b95c2b810001dc68e2,APPROVED,2023-04-16T21:13:09.080000Z,2023-04-16T21:14:11.457000Z,2023-04-16T21:14:11.952000,2023-04-16T21:14:11.886110Z,63,CE3DWF28,3859,Medicine,27,Male,White,United States,United States,United States,English,No,Full-Time
643c64f8cff50d67f6713bbc,631e023b74860145f8fd4840,APPROVED,2023-04-16T21:13:33.424000Z,2023-04-16T21:14:56.048000Z,2023-04-16T21:14:56.465000,2023-04-16T21:14:56.389041Z,83,CE3DWF28,254,Medicine,33,Male,White,United States,United States,United States,English,No,Full-Time
643c650837d0c0708b3adea6,59ca6d5b46f72100019069c0,APPROVED,2023-04-16T21:13:48.192000Z,2023-04-16T21:14:49.423000Z,2023-04-16T21:14:49.891000,2023-04-16T21:14:49.826119Z,62,CE3DWF28,635,Medicine,55,Male,White,United States,United States,United States,English,No,Full-Time
643c656411044437df93d951,5e648efca8c76520c918bb31,APPROVED,2023-04-16T21:15:19.964000Z,2023-04-16T21:16:31.970000Z,2023-04-16T21:16:32.437000,2023-04-16T21:16:32.369918Z,73,CE3DWF28,1941,Medicine,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
643c67525338573cdf339916,55ca5305fdf99b498b73f29c,APPROVED,2023-04-16T21:23:32.119000Z,2023-04-16T21:24:25.945000Z,2023-04-16T21:24:26.404000,2023-04-16T21:24:26.310133Z,54,CE3DWF28,1188,Medicine,26,Male,White,United States,United States,United States,English,No,Full-Time
643c67cd880505178470c784,5db741cc04b632000a9a9800,APPROVED,2023-04-16T21:25:43.046000Z,2023-04-16T21:33:59.378000Z,2023-04-16T21:33:59.851000,2023-04-16T21:33:59.788710Z,497,CE3DWF28,4106,Medicine,22,Female,White,United States,United States,United States,English,Yes,Full-Time
643c682d288fa1860f95f816,55bcd160fdf99b1c4e4ae632,APPROVED,2023-04-16T21:27:14.009000Z,2023-04-16T21:29:35.245000Z,2023-04-16T21:29:36.005000,2023-04-16T21:29:35.936525Z,142,CE3DWF28,2180,Medicine,46,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
643c687d4c77350956672d04,633b87cee034f7bf70e3faa5,APPROVED,2023-04-16T21:28:33.515000Z,2023-04-16T21:30:00.904000Z,2023-04-16T21:30:01.395000,2023-04-16T21:30:01.328394Z,88,CE3DWF28,591,Medicine,27,Male,White,United States,United States,United States,English,No,Full-Time
643c689e3fbca51eb6e905ff,6316b3bb5428889a3089cf98,APPROVED,2023-04-16T21:29:06.697000Z,2023-04-16T21:30:55.613000Z,2023-04-16T21:30:56.087000,2023-04-16T21:30:56.007986Z,109,CE3DWF28,1381,Medicine,37,Male,White,United States,United States,United States,English,No,Full-Time
643c68c1c9a86d1840797451,643946adb4e56f6cecb81c14,APPROVED,2023-04-16T21:29:41.912000Z,2023-04-16T21:31:23.697000Z,2023-04-16T21:31:24.217000,2023-04-16T21:31:24.131467Z,102,CE3DWF28,28,Medicine,50,Female,White,United States,United States,United States,English,No,Part-Time
643c68d94c0fae09f69a0656,630cc9747cb664e8a03c29f0,APPROVED,2023-04-16T21:30:05.847000Z,2023-04-16T21:34:52.214000Z,2023-04-16T21:34:52.686000,2023-04-16T21:34:52.614686Z,287,CE3DWF28,1270,Medicine,34,Male,White,United States,United States,United States,English,No,Full-Time
643c698c51fb37d196cd6206,56a744655ad8d9000a96dacd,APPROVED,2023-04-16T21:33:03.754000Z,2023-04-16T21:33:57.709000Z,2023-04-16T21:33:58.250000,2023-04-16T21:33:58.174520Z,54,CE3DWF28,705,Medicine,28,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
643c699c65c0b28585141a60,5f18610a63c761000bf6a39a,APPROVED,2023-04-16T21:33:20.650000Z,2023-04-16T21:34:27.663000Z,2023-04-16T21:34:28.072000,2023-04-16T21:34:28.003128Z,68,CE3DWF28,1644,Medicine,25,Female,Asian,United States,United States,United States,English,Yes,Part-Time
643c699fd74b062f3395f814,5bbc18010cb04c00015025ce,APPROVED,2023-04-16T21:33:21.259000Z,2023-04-16T21:35:19.542000Z,2023-04-16T21:35:20.044000,2023-04-16T21:35:19.964211Z,119,CE3DWF28,3728,Medicine,34,Female,White,United States,United States,United States,English,No,Full-Time
643c69f566e51b82bb55cf41,60fcfde8842d3a8a5a139726,APPROVED,2023-04-16T21:34:51.033000Z,2023-04-16T21:36:58.740000Z,2023-04-16T21:36:59.193000,2023-04-16T21:36:59.104043Z,128,CE3DWF28,981,Medicine,24,Female,Other,United States,United States,United States,Spanish,Yes,Full-Time
643c6a2efec10a9a07dc45b9,6111a1893c0daa13e23ab15a,APPROVED,2023-04-16T21:35:58Z,2023-04-16T21:40:11.066000Z,2023-04-16T21:40:11.572000,2023-04-16T21:40:11.496057Z,254,CE3DWF28,1353,Medicine,39,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
643c6a3e1f541cb6e8384281,631819e1a694706e19cb6247,APPROVED,2023-04-16T21:36:01.384000Z,2023-04-16T21:37:24.898000Z,2023-04-16T21:37:27.254000,2023-04-16T21:37:27.243913Z,84,CE3DWF28,1337,Medicine,31,Male,White,United States,United States,United States,English,Yes,Full-Time
643c6aa247f115742143d0d3,64038d5b9885a68aefca0f62,APPROVED,2023-04-16T21:37:40.226000Z,2023-04-16T21:38:36.859000Z,2023-04-16T21:38:37.323000,2023-04-16T21:38:37.254735Z,57,CE3DWF28,287,Medicine,23,Male,Other,United States,United States,United States,English,Yes,Part-Time
643c6aa2f030d38dbd8b0b75,63d152150ad28a2b24aa507a,APPROVED,2023-04-16T21:37:43.453000Z,2023-04-16T21:39:47.804000Z,2023-04-16T21:39:48.364000,2023-04-16T21:39:48.299011Z,125,CE3DWF28,426,Medicine,33,Female,Asian,India,United States,United States,English,No,Full-Time
643c6aa7642d4e802b0a2f78,63f969ceb2a0b028aa612b33,APPROVED,2023-04-16T21:37:46.773000Z,2023-04-16T21:39:50.758000Z,2023-04-16T21:39:51.186000,2023-04-16T21:39:51.112038Z,124,CE3DWF28,322,Medicine,45,Female,White,Albania,United States,United States,Albanian,No,Full-Time
643c6abd65c0b28585141a7f,62b36e13ea035314c9270646,APPROVED,2023-04-16T21:38:09.534000Z,2023-04-16T21:39:11.063000Z,2023-04-16T21:39:11.754000,2023-04-16T21:39:11.682157Z,62,CE3DWF28,1886,Medicine,27,Male,Asian,United States,United States,United States,English,No,Full-Time
643c6b3ed46f88265e672cfe,5fd94f726feb8e20eb117d61,APPROVED,2023-04-16T21:40:18.095000Z,2023-04-16T21:41:45.482000Z,2023-04-16T21:41:46.008000,2023-04-16T21:41:45.933307Z,88,CE3DWF28,582,Medicine,26,Female,White,United States,United States,United States,English,No,Full-Time
643c6bb441852fec2e2f2904,60cec5dbf17b09ca3edf5d33,APPROVED,2023-04-16T21:42:16.278000Z,2023-04-16T21:43:24.360000Z,2023-04-16T21:43:24.773000,2023-04-16T21:43:24.713407Z,69,CE3DWF28,1360,Medicine,29,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643c6c3c610250dd1fcd623c,62676456c3035c8461935d31,APPROVED,2023-04-16T21:44:30.246000Z,2023-04-16T21:47:23.189000Z,2023-04-16T21:47:23.667000,2023-04-16T21:47:23.587851Z,173,CE3DWF28,410,Medicine,56,Female,White,United States,United States,United States,English,No,Full-Time
643c6c3c67da64a2509558a4,5f89906b2a26920554a2c651,APPROVED,2023-04-16T21:44:34.650000Z,2023-04-16T21:51:16.400000Z,2023-04-16T21:51:16.866000,2023-04-16T21:51:16.786845Z,402,CE3DWF28,1847,Medicine,43,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643c6c4d9ed2e612c5944168,6172607a932e0b0c3523854d,APPROVED,2023-04-16T21:44:45.203000Z,2023-04-16T21:46:48.371000Z,2023-04-16T21:46:48.893000,2023-04-16T21:46:48.815919Z,124,CE3DWF28,2913,Medicine,35,Female,White,United States,United States,United States,English,Yes,Full-Time
643c6cc02c1c32669493d90f,5b91f3f9d99ca20001ef6d8b,APPROVED,2023-04-16T21:46:46.940000Z,2023-04-16T21:49:44.919000Z,2023-04-16T21:49:45.423000,2023-04-16T21:49:45.355124Z,178,CE3DWF28,2943,Medicine,61,Female,White,United States,United States,United States,English,No,Part-Time
643c6d1d2da03cdde020a333,60a7ba346d47f96dd56209cf,APPROVED,2023-04-16T21:48:20.317000Z,2023-04-16T21:51:45.296000Z,2023-04-16T21:51:45.783000,2023-04-16T21:51:45.702856Z,205,CE3DWF28,249,Medicine,58,Female,White,United States,United States,United States,English,No,Full-Time
643c6d66a1029ebf688b0b33,641361334c91a0c6ff4c5b79,APPROVED,2023-04-16T21:49:28.990000Z,2023-04-16T21:50:59.341000Z,2023-04-16T21:50:59.783000,2023-04-16T21:50:59.709583Z,91,CE3DWF28,220,Medicine,26,Male,White,United States,United States,United States,English,No,Full-Time
643c6d874e4abd09c270c763,5acb70baa3ba7a0001b4e67b,APPROVED,2023-04-16T21:49:59.219000Z,2023-04-16T21:52:16.007000Z,2023-04-16T21:52:16.751000,2023-04-16T21:52:16.674273Z,137,CE3DWF28,327,Medicine,63,Female,White,United States Minor Outlying Islands,United States,United States,English,No,Full-Time
643c6e47016930c028d976f5,63d40e2ebf8618778fa289f9,APPROVED,2023-04-16T21:53:15.428000Z,2023-04-16T21:54:34.249000Z,2023-04-16T21:54:34.844000,2023-04-16T21:54:34.769072Z,79,CE3DWF28,577,Medicine,41,Female,White,United States,United States,United States,English,Yes,Part-Time
643c6e5b0e7114e2c665d4ff,631de062917efffd355d4394,APPROVED,2023-04-16T21:53:34.218000Z,2023-04-16T21:55:07.143000Z,2023-04-16T21:55:07.673000,2023-04-16T21:55:07.598324Z,93,CE3DWF28,472,Medicine,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
643c6faca0fc77a7458b0b3c,572bcf0d34b25a000edd2cf1,APPROVED,2023-04-16T21:59:11.306000Z,2023-04-16T22:00:26.271000Z,2023-04-16T22:00:26.785000,2023-04-16T22:00:26.696542Z,75,CE3DWF28,1938,Medicine,36,Male,White,United States,United States,United States,English,Yes,Part-Time
643c705424682a3d9b1974b7,5a2111b5bf56cc000176feb5,APPROVED,2023-04-16T22:01:59.101000Z,2023-04-16T22:04:15.567000Z,2023-04-16T22:04:16.057000,2023-04-16T22:04:15.981742Z,137,CE3DWF28,2845,Medicine,38,Female,Black,United States,United States,United States,Dutch,No,Full-Time
643c70697573eca9e53adeab,5a596a5ce0cf3d0001266b26,APPROVED,2023-04-16T22:02:20.904000Z,2023-04-16T22:04:02.976000Z,2023-04-16T22:04:03.511000,2023-04-16T22:04:03.444066Z,103,CE3DWF28,2800,Medicine,45,Female,Black,United States,United States,United States,English,No,Full-Time
643c70e42210eda3a024e05e,569cffa09e8363000c3087cd,APPROVED,2023-04-16T22:04:22.605000Z,2023-04-16T22:08:00.377000Z,2023-04-16T22:08:00.886000,2023-04-16T22:08:00.826375Z,218,CE3DWF28,6945,Medicine,28,Male,White,United States,United States,United States,English,Yes,Full-Time
643c710a4de4b8184c1974f2,6437848cce0b587f816052e9,APPROVED,2023-04-16T22:05:12.896000Z,2023-04-16T22:09:18.779000Z,2023-04-16T22:09:19.267000,2023-04-16T22:09:19.190842Z,246,CE3DWF28,25,Medicine,49,Male,Black,United States,United States,United States,English,Yes,Part-Time
643c715a425eb459dc80630a,5ba8e2d9127ccd0001b2e3cd,APPROVED,2023-04-16T22:06:21.119000Z,2023-04-16T22:07:34.767000Z,2023-04-16T22:07:35.187000,2023-04-16T22:07:35.123920Z,74,CE3DWF28,2080,Medicine,28,Male,White,United States,United States,United States,English,Yes,Full-Time
643c715bf538963285262fb2,63ea4301f63c1d26f0ff83e9,APPROVED,2023-04-16T22:06:22.890000Z,2023-04-16T22:08:04.722000Z,2023-04-16T22:08:05.215000,2023-04-16T22:08:05.148160Z,102,CE3DWF28,553,Medicine,46,Female,White,United States,United States,United States,English,No,Full-Time
643c718d653f3e880f4788f0,5aea56160335e200019ea543,APPROVED,2023-04-16T22:07:12.709000Z,2023-04-16T22:09:01.974000Z,2023-04-16T22:09:02.563000,2023-04-16T22:09:02.493089Z,110,CE3DWF28,4082,Medicine,54,Male,White,United States,United States,United States,English,No,Full-Time
643c71ad5c8c9a913b173714,5a63bd0113898300014b3bb9,APPROVED,2023-04-16T22:07:49.896000Z,2023-04-16T22:09:47.742000Z,2023-04-16T22:09:48.270000,2023-04-16T22:09:48.180667Z,118,CE3DWF28,498,Medicine,33,Female,White,United States,United States,United States,English,No,Full-Time
643c71efc3196cd8378b0b45,60bbf2e93959bd2a77ca1f1f,APPROVED,2023-04-16T22:08:53.648000Z,2023-04-16T22:12:09.545000Z,2023-04-16T22:12:10.275000,2023-04-16T22:12:10.198657Z,196,CE3DWF28,2801,Medicine,52,Male,White,United States,United States,United States,English,No,Full-Time
643c71fa2e68a76bc0e21ea6,5c6f906672c0e50001d9332a,APPROVED,2023-04-16T22:09:02.018000Z,2023-04-16T22:10:08.212000Z,2023-04-16T22:10:08.855000,2023-04-16T22:10:08.749789Z,67,CE3DWF28,155,Medicine,30,Male,White,United States,United States,United States,English,No,Full-Time
643c7374f423e3a834512dd9,640cb6af92ef0ceef6722021,APPROVED,2023-04-16T22:15:25.247000Z,2023-04-16T22:17:08.373000Z,2023-04-16T22:17:08.863000,2023-04-16T22:17:08.782448Z,104,CE3DWF28,207,Medicine,72,Female,White,United States,United States,United States,English,No,Full-Time
643c73994054ef5b57dc457e,5b91df2155a9c60001c07fb7,APPROVED,2023-04-16T22:15:55.663000Z,2023-04-16T22:20:17.994000Z,2023-04-16T22:20:18.388000,2023-04-16T22:20:18.327486Z,263,CE3DWF28,1182,Medicine,33,Female,White,United States,United States,United States,English,No,Full-Time
643c73e3e44820d017955862,610edb819806c186279416df,APPROVED,2023-04-16T22:17:13.955000Z,2023-04-16T22:19:49.520000Z,2023-04-16T22:19:49.919000,2023-04-16T22:19:49.845270Z,156,CE3DWF28,445,Medicine,23,Female,Other,United States,United States,United States,English,Yes,Part-Time
643c75c04424e9a49396d579,63ee5e103b44d07673cc8bd6,APPROVED,2023-04-16T22:25:07.947000Z,2023-04-16T22:26:06.023000Z,2023-04-16T22:26:06.480000,2023-04-16T22:26:06.389177Z,59,CE3DWF28,413,Medicine,22,Female,Asian,United States,United States,United States,Chinese,No,Part-Time
643c75d815d85ec645bc25aa,5f3f5ad05ec7d1257993b196,APPROVED,2023-04-16T22:25:28.435000Z,2023-04-16T22:28:07.806000Z,2023-04-16T22:28:08.353000,2023-04-16T22:28:08.277731Z,160,CE3DWF28,2338,Medicine,58,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643c7630120609d41d3398db,60fcd8cbdcebde3d58562aeb,APPROVED,2023-04-16T22:26:58.670000Z,2023-04-16T22:27:56.715000Z,2023-04-16T22:27:57.174000,2023-04-16T22:27:57.077315Z,59,CE3DWF28,1256,Medicine,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643c763727d989f99993d8ba,63d4019999c9ab839156014c,APPROVED,2023-04-16T22:27:09.248000Z,2023-04-16T22:28:52.206000Z,2023-04-16T22:28:52.735000,2023-04-16T22:28:52.633556Z,103,CE3DWF28,203,Medicine,19,Female,White,United States,United States,United States,English,Yes,Part-Time
643c76c21941d24c118b0b5c,5bcbdf5b0f10750001d7a494,APPROVED,2023-04-16T22:29:33.131000Z,2023-04-16T22:33:19.578000Z,2023-04-16T22:33:20.263000,2023-04-16T22:33:20.182657Z,227,CE3DWF28,1626,Medicine,70,Female,White,United States,United States,United States,English,No,Full-Time
643c7759897aa449e5e3e039,572d55e1109ab600105176ba,APPROVED,2023-04-16T22:31:56.613000Z,2023-04-16T22:33:49.069000Z,2023-04-16T22:33:49.515000,2023-04-16T22:33:49.422544Z,113,CE3DWF28,3489,Medicine,31,Male,White,United States,United States,United States,English,No,Full-Time
643c7791d8e3ecf10e7973d3,61094e6cb882097f8addfd0f,APPROVED,2023-04-16T22:32:52.611000Z,2023-04-16T22:36:02.231000Z,2023-04-16T22:36:02.677000,2023-04-16T22:36:02.614403Z,190,CE3DWF28,506,Medicine,38,Female,White,United States,United States,United States,English,No,Full-Time
643c7809bbce6ec894672d08,6100705dc18c2afecaf8d04c,APPROVED,2023-04-16T22:34:52.962000Z,2023-04-16T22:37:06.428000Z,2023-04-16T22:37:06.932000,2023-04-16T22:37:06.863659Z,134,CE3DWF28,662,Medicine,22,Female,White,United States,United States,United States,English,Yes,Part-Time
643c7948bc1bdd06ac197542,6063737f1039adcbf6428ac2,APPROVED,2023-04-16T22:40:13.093000Z,2023-04-16T22:41:56.868000Z,2023-04-16T22:41:57.493000,2023-04-16T22:41:57.401729Z,104,CE3DWF28,4346,Medicine,64,Female,White,United States,United States,United States,English,No,Full-Time
643c7951bf6833774685323c,609bf492ae7a337617aa386d,APPROVED,2023-04-16T22:40:20.750000Z,2023-04-16T22:42:06.821000Z,2023-04-16T22:42:07.246000,2023-04-16T22:42:07.160668Z,107,CE3DWF28,2720,Medicine,48,Female,Mixed,United States,United States,United States,English,No,Full-Time
643c7bb976fb75ece5512264,5c76ed4a909522000114e278,APPROVED,2023-04-16T22:50:36.337000Z,2023-04-16T22:52:34.074000Z,2023-04-16T22:52:34.590000,2023-04-16T22:52:34.491954Z,118,CE3DWF28,1075,Medicine,28,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
643c7d2301fce5f3bb70c75d,6133ec0528678bc23c64b821,APPROVED,2023-04-16T22:56:39.058000Z,2023-04-16T22:58:05.554000Z,2023-04-16T22:58:06.063000,2023-04-16T22:58:05.985912Z,87,CE3DWF28,1124,Medicine,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643c7d32748ad5adeee312ad,631b428359f449b8159625f8,APPROVED,2023-04-16T22:56:53.278000Z,2023-04-16T22:59:05.848000Z,2023-04-16T22:59:06.350000,2023-04-16T22:59:06.269311Z,133,CE3DWF28,572,Medicine,36,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
643c7d6d696abddcb465d558,637656f618065b68614915b0,APPROVED,2023-04-16T22:57:56.390000Z,2023-04-16T23:00:05.747000Z,2023-04-16T23:00:06.242000,2023-04-16T23:00:06.174346Z,130,CE3DWF28,1095,Medicine,65,Male,White,United States,United States,United States,English,No,Full-Time
