Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Employment-sector,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
643d5e392459aad085157ecd,5ebca40606c6fe000da5f510,APPROVED,2023-04-17T14:57:02.366000Z,2023-04-17T14:57:55.977000Z,2023-04-17T14:57:56.494000,2023-04-17T14:57:56.390800Z,54,CE3DWF28,1545,"Science, Technology, Engineering & Mathematics",24,Male,White,United States,United States,United States,English,No,Full-Time
643d5e410bc6138b2f766c4a,5de32329b5bed7350391666c,APPROVED,2023-04-17T14:57:08.467000Z,2023-04-17T14:58:04.388000Z,2023-04-17T14:58:04.904000,2023-04-17T14:58:04.816746Z,56,CE3DWF28,3017,Information Technology,32,Male,White,United States,United States,United States,English,No,Full-Time
643d5e64cad72243d193ac27,5faa241191ed672f7830755d,APPROVED,2023-04-17T14:57:44.174000Z,2023-04-17T14:58:39.223000Z,2023-04-17T14:58:39.689000,2023-04-17T14:58:39.618542Z,56,CE3DWF28,797,"Science, Technology, Engineering & Mathematics",22,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d5e668330dea269115731,615351cf254ed1f941d06e61,APPROVED,2023-04-17T14:57:46.617000Z,2023-04-17T15:01:15.317000Z,2023-04-17T15:01:19.396000,2023-04-17T15:01:16.348783Z,209,CE3DWF28,1068,"Science, Technology, Engineering & Mathematics",24,Male,White,United States,United States,United States,English,No,Full-Time
643d5e7e6c315169765d632e,5b98940f754b700001f0f15c,APPROVED,2023-04-17T14:58:11.178000Z,2023-04-17T14:59:47.777000Z,2023-04-17T14:59:48.408000,2023-04-17T14:59:48.313588Z,97,CE3DWF28,3070,Information Technology,57,Female,White,United States,United States,United States,English,No,Full-Time
643d5e959eb392f608771c4d,628509244930455cbb7cfd4c,APPROVED,2023-04-17T14:59:07.718000Z,2023-04-17T15:01:05.729000Z,2023-04-17T15:01:06.553000,2023-04-17T15:01:06.456678Z,119,CE3DWF28,1625,"Science, Technology, Engineering & Mathematics",30,Male,White,United States,United States,United States,English,No,Full-Time
643d5e9906cb3c1f72766c6e,576704bffdff7a0001c12890,APPROVED,2023-04-17T14:58:35.808000Z,2023-04-17T14:59:40.530000Z,2023-04-17T14:59:41.067000,2023-04-17T14:59:40.963789Z,65,CE3DWF28,3611,Information Technology,40,Male,Mixed,United States,United States,United States,English,No,Full-Time
643d5ea8eab7e848cfc7f351,5e4463978ea5130700f56037,APPROVED,2023-04-17T14:58:52.666000Z,2023-04-17T14:59:53.578000Z,2023-04-17T14:59:54.084000,2023-04-17T14:59:53.995001Z,61,CE3DWF28,1635,Information Technology,56,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d5eb047696918c7b24f87,56e225c2ec0fdd000641e72d,APPROVED,2023-04-17T14:58:56.021000Z,2023-04-17T15:11:35.342000Z,2023-04-17T15:11:46.029000Z,2023-04-17T15:11:48.520839Z,760,CE3DWF28,2860,"Science, Technology, Engineering & Mathematics",51,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
643d5ec975ebfd7cd6c2f08e,5ae3223938df950001455e66,APPROVED,2023-04-17T14:59:36.228000Z,2023-04-17T15:02:28.175000Z,2023-04-17T15:02:28.979000,2023-04-17T15:02:28.907194Z,172,CE3DWF28,912,Information Technology,45,Male,Mixed,United Kingdom,United States,United States,English,No,Part-Time
643d5ecaa9274ea9956d1767,6100496a0ef6706b8895cbf7,APPROVED,2023-04-17T14:59:32.501000Z,2023-04-17T15:00:47.711000Z,2023-04-17T15:00:48.544000,2023-04-17T15:00:48.469848Z,76,CE3DWF28,1251,"Science, Technology, Engineering & Mathematics",26,Female,White,United States,United States,United States,English,Yes,Full-Time
643d5ee44383a23341c0fc7f,5dea9f92c3aca11bffec8b7e,APPROVED,2023-04-17T14:59:52.306000Z,2023-04-17T15:01:35.864000Z,2023-04-17T15:01:36.420000,2023-04-17T15:01:36.327310Z,104,CE3DWF28,1066,Information Technology,28,Male,White,United States,United States,United States,English,No,Full-Time
643d5ef7a35c831876ce27f3,5ced23c585712e00190bd98a,APPROVED,2023-04-17T15:00:10.091000Z,2023-04-17T15:01:22.003000Z,2023-04-17T15:01:22.552000,2023-04-17T15:01:22.473847Z,72,CE3DWF28,4423,Information Technology,42,Male,White,United States,United States,United States,English,No,Full-Time
643d5efaac6b090657a081bc,586ad3a6da731b0001049cad,APPROVED,2023-04-17T15:00:30.004000Z,2023-04-17T15:01:47.359000Z,2023-04-17T15:01:47.870000,2023-04-17T15:01:47.788539Z,78,CE3DWF28,1564,Information Technology,45,Female,White,United States,United States,United States,English,No,Full-Time
643d5f03fe938e5ed0d5d4e0,5c91ab9b47fad40011be8306,APPROVED,2023-04-17T15:01:02.245000Z,2023-04-17T15:02:37.875000Z,2023-04-17T15:02:38.307000,2023-04-17T15:02:38.232016Z,96,CE3DWF28,3666,"Science, Technology, Engineering & Mathematics",33,Male,White,United States,United States,United States,English,No,Full-Time
643d5f0e2a8008f210d5de7c,5ddd7db419eecbce5c2dbc6f,APPROVED,2023-04-17T15:04:29.043000Z,2023-04-17T15:05:59.573000Z,2023-04-17T15:06:00.033000,2023-04-17T15:05:59.941923Z,91,CE3DWF28,2037,Information Technology,34,Female,Black,United States,United States,United States,English,No,Full-Time
643d5f1065323824337934e9,60dc5dadc66181fd64da98e6,APPROVED,2023-04-17T15:00:38.620000Z,2023-04-17T15:02:59.517000Z,2023-04-17T15:02:59.992000,2023-04-17T15:02:59.894229Z,141,CE3DWF28,2517,Information Technology,37,Male,White,United States,United States,United States,English,No,Full-Time
643d5f2a1c359b59b1165627,5b7d518d1e35f0000173153c,APPROVED,2023-04-17T15:01:03.564000Z,2023-04-17T15:02:14.808000Z,2023-04-17T15:02:15.291000,2023-04-17T15:02:15.185545Z,72,CE3DWF28,687,"Science, Technology, Engineering & Mathematics",25,Female,Asian,United States,United States,United States,English,No,Full-Time
643d5f3ae9f88f6b18234283,60105552a0d121342846b31a,APPROVED,2023-04-17T15:01:17.049000Z,2023-04-17T15:03:07.148000Z,2023-04-17T15:03:07.695000,2023-04-17T15:03:07.593290Z,111,CE3DWF28,725,"Science, Technology, Engineering & Mathematics",23,Female,White,United States,United States,United States,English,No,Full-Time
643d5f3bdebe742142c7f36d,5fcfbee098277e12c671ee44,APPROVED,2023-04-17T15:01:19.573000Z,2023-04-17T15:03:14.312000Z,2023-04-17T15:03:14.806000,2023-04-17T15:03:14.730284Z,115,CE3DWF28,1911,Information Technology,46,Male,White,United States,United States,United States,English,Yes,Part-Time
643d5f406294d7b5d20f8707,5fec060b5ce3ae867e64cfb3,APPROVED,2023-04-17T15:01:22.464000Z,2023-04-17T15:02:27.986000Z,2023-04-17T15:02:28.500000,2023-04-17T15:02:28.431238Z,66,CE3DWF28,3475,Information Technology,28,Male,Asian,Korea,United States,United States,Korean,No,Full-Time
643d5f49de4a526722cda891,5ffceee94f42071fd05fd769,APPROVED,2023-04-17T15:01:31.647000Z,2023-04-17T15:05:38.820000Z,2023-04-17T15:05:39.375000,2023-04-17T15:05:39.291778Z,248,CE3DWF28,700,Information Technology,50,Male,White,United States,United States,United States,English,No,Full-Time
643d5f5075ebfd7cd6c2f09b,63e5c165f27a0b6a123869df,APPROVED,2023-04-17T15:01:41.680000Z,2023-04-17T15:05:11.593000Z,2023-04-17T15:05:12.364000,2023-04-17T15:05:12.261455Z,210,CE3DWF28,423,"Science, Technology, Engineering & Mathematics",60,Female,White,United States,United States,United States,English,No,Part-Time
643d5f6665e56e76b89c9647,5de7c6d448241d73d36ceaef,APPROVED,2023-04-17T15:02:54.998000Z,2023-04-17T15:07:11.930000Z,2023-04-17T15:07:19.212000Z,2023-04-17T15:07:23.834697Z,257,CE3DWF28,3777,"Science, Technology, Engineering & Mathematics",60,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
643d5f83dd85f0a2bef128b0,62a74daa695f792361470dd1,APPROVED,2023-04-17T15:02:31.054000Z,2023-04-17T15:03:49.995000Z,2023-04-17T15:03:50.558000,2023-04-17T15:03:50.438283Z,79,CE3DWF28,841,Information Technology,29,Male,Other,Ecuador,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d5f88071e2d9f44cda852,5ed543442db0060a955d12e1,APPROVED,2023-04-17T15:02:32.701000Z,2023-04-17T15:03:54.113000Z,2023-04-17T15:03:54.748000,2023-04-17T15:03:54.646753Z,82,CE3DWF28,2060,Information Technology,34,Male,Asian,India,United States,United States,Hindi,No,Full-Time
643d5f8d6c315169765d634a,5bd0d9bf25db7b0001786a5b,APPROVED,2023-04-17T15:02:42.064000Z,2023-04-17T15:04:05.740000Z,2023-04-17T15:04:07.061000,2023-04-17T15:04:06.118826Z,84,CE3DWF28,3038,Information Technology,47,Male,White,United States,United States,United States,English,Yes,Full-Time
643d5f9d347960107462d082,628f76b86068bc13224921ce,APPROVED,2023-04-17T15:02:57.148000Z,2023-04-17T15:03:52.429000Z,2023-04-17T15:03:52.979000,2023-04-17T15:03:52.888095Z,56,CE3DWF28,2188,"Science, Technology, Engineering & Mathematics",32,Male,White,United States,United States,United States,English,No,Full-Time
643d5fab12860fe7079493e3,5e6fd3293c76d25a3ca8b384,APPROVED,2023-04-17T15:03:19.206000Z,2023-04-17T15:10:10.625000Z,2023-04-17T15:10:42.569000Z,2023-04-17T15:11:14.229386Z,412,CE3DWF28,3504,Information Technology,52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d5fb0527cab9454d55181,5ee96cbf2825f91f0f5f49d9,APPROVED,2023-04-17T15:03:17.207000Z,2023-04-17T15:05:42.526000Z,2023-04-17T15:05:44.520000,2023-04-17T15:05:44.427279Z,146,CE3DWF28,1053,Information Technology,49,Female,White,United States,United States,United States,English,No,Full-Time
643d5fc66263f9dd4f7669ca,5df040fa82b88c0a7c698dd8,APPROVED,2023-04-17T15:03:39.747000Z,2023-04-17T15:06:20.415000Z,2023-04-17T15:06:20.940000,2023-04-17T15:06:20.885543Z,161,CE3DWF28,1679,"Science, Technology, Engineering & Mathematics",54,Male,White,United States,United States,United States,English,No,Full-Time
643d5ff62f45f4a5df193deb,60e9e8092cfc1f464753dd71,APPROVED,2023-04-17T15:04:27.498000Z,2023-04-17T15:10:21.003000Z,2023-04-17T15:10:50.066000Z,2023-04-17T15:11:24.231516Z,354,CE3DWF28,3735,Information Technology,59,Male,White,United States,United States,United States,English,No,Full-Time
643d608bd15fb674552bd1c2,62dc07a7fbbd3d089b7135af,APPROVED,2023-04-17T15:06:55.040000Z,2023-04-17T15:08:29.621000Z,2023-04-17T15:08:47.246000Z,2023-04-17T15:08:56.764326Z,95,CE3DWF28,1124,"Science, Technology, Engineering & Mathematics",37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d608cc115185b2ca9372f,59aaf1705e7f4800010eeec7,APPROVED,2023-04-17T15:07:13.842000Z,2023-04-17T15:12:45.072000Z,2023-04-17T15:12:46.664000,2023-04-17T15:12:45.484546Z,332,CE3DWF28,697,Information Technology,43,Male,White,United States,United States,United States,English,No,Full-Time
643d608d278e03215d11574e,63d94472927e6eb086a7aa36,APPROVED,2023-04-17T15:06:57.872000Z,2023-04-17T15:08:55.029000Z,2023-04-17T15:09:12.180000Z,2023-04-17T15:09:27.632705Z,118,CE3DWF28,298,Information Technology,39,Male,White,United States,United States,United States,English,No,Full-Time
643d6093a0d58f8cfbb08c85,63cea656fde295b985467970,APPROVED,2023-04-17T15:07:02.405000Z,2023-04-17T15:08:25.690000Z,2023-04-17T15:08:36.555000Z,2023-04-17T15:08:44.401969Z,84,CE3DWF28,761,Information Technology,53,Female,White,United States,United States,United States,English,No,Part-Time
643d609615b74b227e7669d4,56849d528f456f000c45e1dd,APPROVED,2023-04-17T15:07:07.564000Z,2023-04-17T15:15:15.703000Z,2023-04-17T15:15:22.916000,2023-04-17T15:15:22.921432Z,489,CE3DWF28,3783,Information Technology,36,Female,Black,United States,United States,United States,English,Yes,Full-Time
643d609dd86d647a143d5daf,63eceb160f69b779c757c48b,APPROVED,2023-04-17T15:07:11.917000Z,2023-04-17T15:10:43.671000Z,2023-04-17T15:11:29.565000Z,2023-04-17T15:11:37.063950Z,212,CE3DWF28,336,Information Technology,59,Female,White,United States,United States,United States,English,No,Part-Time
643d60d29afc16168f5d6343,5ef4d71e2e4e740edef0340a,APPROVED,2023-04-17T15:08:11.134000Z,2023-04-17T15:09:21.168000Z,2023-04-17T15:09:48.254000Z,2023-04-17T15:10:09.348861Z,71,CE3DWF28,2470,Information Technology,34,Male,White,United States,United States,United States,English,No,Full-Time
643d60e4876d531d917166f5,5f6f44e9451a3b0836b5d32c,APPROVED,2023-04-17T15:08:24.083000Z,2023-04-17T15:10:36.159000Z,2023-04-17T15:11:21.110000Z,2023-04-17T15:11:32.159548Z,133,CE3DWF28,672,Information Technology,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
643d60eefbde5846e38560f5,60fe0c39aeca65f81a1c2095,APPROVED,2023-04-17T15:08:32.767000Z,2023-04-17T15:09:41.747000Z,2023-04-17T15:10:09.221000Z,2023-04-17T15:10:40.806559Z,69,CE3DWF28,916,"Science, Technology, Engineering & Mathematics",25,Female,White,United States,United States,United States,English,No,Full-Time
643d60f02d3ad9f791681dc7,63d13d3f94cfbdf6a14dd2f5,APPROVED,2023-04-17T15:08:37.453000Z,2023-04-17T15:10:11.889000Z,2023-04-17T15:10:44.283000Z,2023-04-17T15:11:17.107611Z,95,CE3DWF28,167,Information Technology,28,Male,White,United States,United States,United States,English,Yes,Full-Time
643d60f092fb815b5cb24f96,55ddb84550a1f7000b90d65a,APPROVED,2023-04-17T15:08:57.625000Z,2023-04-17T15:10:23.345000Z,2023-04-17T15:10:58.576000Z,2023-04-17T15:11:27.516450Z,86,CE3DWF28,4685,"Science, Technology, Engineering & Mathematics",49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d6103e69e35a914d55192,62b1e4dfa33a3d444584c8b3,APPROVED,2023-04-17T15:08:55.261000Z,2023-04-17T15:11:32.642000Z,2023-04-17T15:11:39.963000Z,2023-04-17T15:11:43.832693Z,158,CE3DWF28,1309,Information Technology,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d61182688f214ac165628,63782709326973c77adc3db8,APPROVED,2023-04-17T15:09:21.179000Z,2023-04-17T15:12:26.002000Z,2023-04-17T15:12:26.776000,2023-04-17T15:12:26.363544Z,185,CE3DWF28,616,Information Technology,65,Female,White,United States,United States,United States,English,No,Part-Time
643d6132c2f27f30752bd1d4,57dd766bbcd7150001ded5de,APPROVED,2023-04-17T15:09:40.976000Z,2023-04-17T15:14:13.455000Z,2023-04-17T15:14:35.870000Z,2023-04-17T15:14:48.565929Z,273,CE3DWF28,6167,Information Technology,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d6147130e4cf9912248b2,5e8e7167572c651246e08a7b,APPROVED,2023-04-17T15:10:03.563000Z,2023-04-17T15:12:24.056000Z,2023-04-17T15:12:24.632000,2023-04-17T15:12:24.541272Z,141,CE3DWF28,4308,Information Technology,42,Male,Asian,France,United States,United States,French,No,Full-Time
643d61526ffe82426e8f39ca,628670c8e05972777725990b,APPROVED,2023-04-17T15:10:15.655000Z,2023-04-17T15:11:37.240000Z,2023-04-17T15:11:52.751000Z,2023-04-17T15:11:53.085383Z,82,CE3DWF28,567,Information Technology,20,Male,Asian,United States,United States,United States,English,No,Full-Time
643d61572f45f4a5df193e22,63f8d1f60a74a7e7fb4febd6,APPROVED,2023-04-17T15:10:15.036000Z,2023-04-17T15:14:51.886000Z,2023-04-17T15:15:14.330000,2023-04-17T15:15:12.607087Z,277,CE3DWF28,461,"Science, Technology, Engineering & Mathematics",38,Female,Black,United States,United States,United States,English,No,Full-Time
643d615a479416054aa09180,63bd8be8f8c532da7bb5431e,APPROVED,2023-04-17T15:10:23.373000Z,2023-04-17T15:12:34.627000Z,2023-04-17T15:12:35.139000Z,2023-04-17T15:12:36.266566Z,132,CE3DWF28,587,Information Technology,42,Female,Other,United States,United States,United States,English,No,Full-Time
643d61639eb392f608771ca9,57ce74a271536c00015f12ed,APPROVED,2023-04-17T15:10:31.108000Z,2023-04-17T15:13:23.454000Z,2023-04-17T15:13:24.215000,2023-04-17T15:13:24.130435Z,173,CE3DWF28,2647,"Science, Technology, Engineering & Mathematics",28,Female,White,United States,United States,United States,English,Yes,Full-Time
643d618199dde9ed11d5cb97,62b055b8af4eda974466ad0d,APPROVED,2023-04-17T15:11:00.460000Z,2023-04-17T15:13:42.748000Z,2023-04-17T15:13:50.333000Z,2023-04-17T15:13:55.964558Z,163,CE3DWF28,2151,"Science, Technology, Engineering & Mathematics",38,Female,White,United States,United States,United States,English,No,Full-Time
643d61823cfe6ad31894942a,62b0b6c050a175081568bf35,APPROVED,2023-04-17T15:11:06.125000Z,2023-04-17T15:13:48.763000Z,2023-04-17T15:13:56.848000Z,2023-04-17T15:14:03.248225Z,163,CE3DWF28,1495,Information Technology,45,Male,White,United States,United States,United States,English,No,Full-Time
643d6194b1959959b0b17f59,614dd9c7fe3afb375e947a27,APPROVED,2023-04-17T15:11:20.167000Z,2023-04-17T15:12:24.151000Z,2023-04-17T15:12:29.692000,2023-04-17T15:12:24.561142Z,64,CE3DWF28,2803,Information Technology,29,Female,Mixed,United States,United States,United States,Spanish,No,Full-Time
643d61a008b6df0083cda81d,5df967d2f6191f6e87b236e6,APPROVED,2023-04-17T15:14:41.928000Z,2023-04-17T15:16:39.986000Z,2023-04-17T15:16:40.552000,2023-04-17T15:16:40.443541Z,119,CE3DWF28,3859,"Science, Technology, Engineering & Mathematics",32,Male,Asian,United States,United States,United States,English,No,Full-Time
643d61a570a500feaef128a1,53987712fdf99b68e3a45021,APPROVED,2023-04-17T15:11:46.355000Z,2023-04-17T15:12:57.807000Z,2023-04-17T15:12:58.385000,2023-04-17T15:12:58.305806Z,72,CE3DWF28,4862,"Science, Technology, Engineering & Mathematics",29,Female,Asian,Korea,United States,United States,English,No,Full-Time
643d61b58e9709f06ae8d214,6149256f6335b06ade3723e0,APPROVED,2023-04-17T15:11:54.503000Z,2023-04-17T15:14:16.814000Z,2023-04-17T15:14:37.041000Z,2023-04-17T15:14:55.134384Z,143,CE3DWF28,2161,Information Technology,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
643d61c329d6250f58848ce4,6365ab4612aba0a9bf749af1,APPROVED,2023-04-17T15:12:06.095000Z,2023-04-17T15:13:11.985000Z,2023-04-17T15:13:14.024000,2023-04-17T15:13:13.937365Z,66,CE3DWF28,1072,Information Technology,52,Male,White,United States,United States,United States,English,No,Full-Time
643d61ceae9481f11fd98de7,5cf5134c8f8ff80019e76721,APPROVED,2023-04-17T15:12:14.816000Z,2023-04-17T15:13:44.680000Z,2023-04-17T15:13:52.603000Z,2023-04-17T15:13:59.249586Z,90,CE3DWF28,4014,Information Technology,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d61d9100d549a02848cdb,60a48fd2c46d793c5340f03e,APPROVED,2023-04-17T15:12:29.348000Z,2023-04-17T15:13:41.712000Z,2023-04-17T15:14:01.857000Z,2023-04-17T15:14:07.706252Z,73,CE3DWF28,1854,Information Technology,29,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
643d61e23a030f262ae1747f,5e9a363724927e0d07782751,APPROVED,2023-04-17T15:12:37.397000Z,2023-04-17T15:14:21.697000Z,2023-04-17T15:14:40.143000Z,2023-04-17T15:14:53.728557Z,105,CE3DWF28,2261,Information Technology,24,Female,Asian,United States,United States,United States,English,No,Full-Time
643d61e65446562676234285,5e46f490a5748507c57e3c5f,APPROVED,2023-04-17T15:12:42.154000Z,2023-04-17T15:14:02.194000Z,2023-04-17T15:14:19.051000Z,2023-04-17T15:14:33.363321Z,81,CE3DWF28,3603,"Science, Technology, Engineering & Mathematics",44,Male,Asian,Vietnam,United States,United States,Chinese,DATA_EXPIRED,DATA_EXPIRED
643d61ed92387aea2204c2d1,628eada3a9c9e0776884f27d,APPROVED,2023-04-17T15:12:53.124000Z,2023-04-17T15:14:29.469000Z,2023-04-17T15:14:49.190000Z,2023-04-17T15:15:02.594273Z,97,CE3DWF28,2057,"Science, Technology, Engineering & Mathematics",30,Male,Mixed,United States,United States,United States,English,No,Full-Time
643d61ef0f488f408dfdfd67,61113effc33961d5c253618a,APPROVED,2023-04-17T15:12:51.207000Z,2023-04-17T15:16:34.288000Z,2023-04-17T15:16:38.088000,2023-04-17T15:16:38.001435Z,224,CE3DWF28,894,Information Technology,27,Female,White,United States,United States,United States,English,No,Full-Time
643d61fd2a8008f210d5dece,5aaae8c215253500012c5997,APPROVED,2023-04-17T15:13:26.542000Z,2023-04-17T15:15:15.296000Z,2023-04-17T15:15:19.236000,2023-04-17T15:15:19.274748Z,109,CE3DWF28,2268,Information Technology,50,Male,White,United States,United States,United States,English,Yes,Full-Time
643d62083a955b0c8e681da7,6004e8ae1e4c4b6a59d73030,APPROVED,2023-04-17T15:13:15.933000Z,2023-04-17T15:15:10.565000Z,2023-04-17T15:15:13.762000Z,2023-04-17T15:15:14.973632Z,115,CE3DWF28,643,"Science, Technology, Engineering & Mathematics",26,Female,Asian,United States,United States,United States,English,Yes,Full-Time
643d621295bbd25bd71b95a7,64384af1f6fc298b3fe49027,APPROVED,2023-04-17T15:13:27.021000Z,2023-04-17T15:15:17.125000Z,2023-04-17T15:15:18.250000,2023-04-17T15:15:18.272456Z,111,CE3DWF28,22,Information Technology,22,Male,Asian,United States,United States,United States,English,Yes,Part-Time
643d62154ee475a9c80e269b,5a7900f5f1408d0001760dee,APPROVED,2023-04-17T15:13:30.397000Z,2023-04-17T15:14:46.127000Z,2023-04-17T15:14:58.551000Z,2023-04-17T15:15:06.803834Z,76,CE3DWF28,1034,Information Technology,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d621a443cc47951e8d227,612547f89bad5437aaecfa66,APPROVED,2023-04-17T15:13:34.508000Z,2023-04-17T15:14:58.342000Z,2023-04-17T15:15:09.076000Z,2023-04-17T15:15:12.117241Z,84,CE3DWF28,3345,"Science, Technology, Engineering & Mathematics",30,Male,White,United States,United States,United States,English,No,Full-Time
643d6221e200391b96d5cbf2,63646a72e194364895584f5b,APPROVED,2023-04-17T15:13:40.501000Z,2023-04-17T15:15:51.729000Z,2023-04-17T15:15:57.213000,2023-04-17T15:15:57.133599Z,132,CE3DWF28,705,Information Technology,23,Male,White,United States,United States,United States,English,No,Full-Time
643d623529099b698a99bd6f,62a76dfc808c176cecd72dfa,APPROVED,2023-04-17T15:14:01.559000Z,2023-04-17T15:15:48.826000Z,2023-04-17T15:15:50.720000,2023-04-17T15:15:50.633119Z,108,CE3DWF28,1584,Information Technology,44,Female,White,United States,United States,United States,English,No,Full-Time
643d62605df7ca6d7b3105eb,632478adebdcd9af1ad6de12,APPROVED,2023-04-17T15:14:43.904000Z,2023-04-17T15:15:28.516000Z,2023-04-17T15:15:29.018000,2023-04-17T15:15:28.920444Z,45,CE3DWF28,1157,"Science, Technology, Engineering & Mathematics",38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
643d627b43ae7e1c7747eaea,6154c1748e0de2c3afdab62c,APPROVED,2023-04-17T15:15:11.518000Z,2023-04-17T15:18:13.755000Z,2023-04-17T15:18:14.270000,2023-04-17T15:18:14.181361Z,183,CE3DWF28,1531,Information Technology,35,Male,White,United States,United States,United States,English,No,Part-Time
643d62805ad9e8f454a081bd,56a7b5eac89737000b225d0e,APPROVED,2023-04-17T15:15:14.389000Z,2023-04-17T15:17:12.893000Z,2023-04-17T15:17:13.334000,2023-04-17T15:17:13.246139Z,119,CE3DWF28,2251,"Science, Technology, Engineering & Mathematics",37,Male,White,United States,United States,United States,English,No,Full-Time
643d62879c1f20929a89618e,603c92ad5ed1c29cf04476ca,APPROVED,2023-04-17T15:15:23.112000Z,2023-04-17T15:21:08.746000Z,2023-04-17T15:21:09.831000,2023-04-17T15:21:09.748684Z,346,CE3DWF28,1657,Information Technology,34,Female,White,United States,United States,United States,English,No,Part-Time
643d628cb87a0b30feb24ff6,5916bba1c40353000150c46c,APPROVED,2023-04-17T15:15:33.145000Z,2023-04-17T15:17:18.292000Z,2023-04-17T15:17:18.881000,2023-04-17T15:17:18.780665Z,106,CE3DWF28,2833,Information Technology,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d629319c5298a30b17f42,5ef2d7247fab4b18187eb534,APPROVED,2023-04-17T15:16:56.788000Z,2023-04-17T15:22:54.327000Z,2023-04-17T15:22:55.062000,2023-04-17T15:22:54.970168Z,358,CE3DWF28,3248,"Science, Technology, Engineering & Mathematics",25,Male,Asian,United States,United States,United States,English,No,Full-Time
643d62a36b62077ac4a090ee,6234866ad5f13fac2a5cf725,APPROVED,2023-04-17T15:16:05.863000Z,2023-04-17T15:18:51.611000Z,2023-04-17T15:18:53.316000,2023-04-17T15:18:53.218330Z,166,CE3DWF28,1825,Information Technology,50,Female,White,United States,United States,United States,English,No,Full-Time
643d62bb5c776377e5983ff8,633edc50cfae73d4a72ca889,APPROVED,2023-04-17T15:16:11.874000Z,2023-04-17T15:18:20.004000Z,2023-04-17T15:18:20.711000,2023-04-17T15:18:20.623450Z,129,CE3DWF28,1246,Information Technology,43,Male,White,United States,United States,United States,English,No,Full-Time
643d62bf8c4889c5c86d177b,630da8a405a780b7f8c3002f,APPROVED,2023-04-17T15:16:23.198000Z,2023-04-17T15:18:38.361000Z,2023-04-17T15:18:38.869000,2023-04-17T15:18:38.782067Z,136,CE3DWF28,1527,Information Technology,33,Male,Black,United States,United States,United States,English,No,Full-Time
643d62c15080d299ebd7d803,638b6287a17643211bf19e79,APPROVED,2023-04-17T15:16:17.708000Z,2023-04-17T15:25:26.568000Z,2023-04-17T15:25:27.080000,2023-04-17T15:25:26.977779Z,549,CE3DWF28,996,Information Technology,52,Male,White,United States,United States,United States,English,No,Part-Time
643d62c57adde9c20aa09129,5f98c3f8f2d9be1e75e21709,APPROVED,2023-04-17T15:16:29.201000Z,2023-04-17T15:18:11.580000Z,2023-04-17T15:18:12.090000,2023-04-17T15:18:12.021265Z,103,CE3DWF28,1228,"Science, Technology, Engineering & Mathematics",48,Male,White,United States,United States,United States,English,No,Full-Time
643d62c7a1e8a52e1a34b621,5a01a0fd728b1b0001ad89f8,APPROVED,2023-04-17T15:16:26.876000Z,2023-04-17T15:17:32.959000Z,2023-04-17T15:17:33.516000,2023-04-17T15:17:33.541989Z,67,CE3DWF28,3210,Information Technology,35,Female,White,United States,United States,United States,English,No,Full-Time
643d62e40b84e7c49e99a53e,5d163b2c601cd7000172713c,APPROVED,2023-04-17T15:16:55.559000Z,2023-04-17T15:17:51.843000Z,2023-04-17T15:17:52.561000,2023-04-17T15:17:52.447304Z,57,CE3DWF28,1871,"Science, Technology, Engineering & Mathematics",30,Male,White,United States,United States,United States,English,No,Full-Time
643d62efc81909779d8f39e5,55b8d0bffdf99b0f2859fe73,APPROVED,2023-04-17T15:17:15.118000Z,2023-04-17T15:19:26.634000Z,2023-04-17T15:19:32.193000,2023-04-17T15:19:27.102079Z,132,CE3DWF28,3506,"Science, Technology, Engineering & Mathematics",42,Male,White,United States,United States,United States,English,No,Full-Time
643d63135a0942ae25c67a11,5815369b94ecc900010b014e,APPROVED,2023-04-17T15:17:43.123000Z,2023-04-17T15:18:36.324000Z,2023-04-17T15:18:36.853000,2023-04-17T15:18:36.767705Z,54,CE3DWF28,1977,Information Technology,32,Female,White,United States,United States,United States,English,No,Full-Time
